label,R,G,B,correlation 0,correlation 45,correlation 90,correlation 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,contrast 0,contrast 45,contrast 90,contrast 135
1,151.695448388203,144.2146579218107,75.2769341563786,0.9983942304090275,0.9991391949807873,0.9988140046910408,0.9991617430587859,0.7613842122822181,0.8125600434664573,0.7690235083591769,0.813110317160557,0.5561636775922769,0.41272640286675794,0.5248359444788084,0.40979230245284287,1.2306466020752171,0.6599484127427199,0.9095951006665387,0.6426616138754759
1,172.69161951303155,163.7575085733882,110.37124056927297,0.9972712300718412,0.9982759502498693,0.9966689638962208,0.9981754731372057,0.48538138157125904,0.5373018519014033,0.4573974956478045,0.5383803759119749,1.557731223802746,1.256416841530202,1.7019772555488124,1.2633956371575708,5.497003195217923,3.4718035183437133,6.705644884217145,3.6741387736731297
1,151.69348251028808,144.21380658436215,75.2767695473251,0.9988228040390166,0.9991609359405713,0.9983854393160141,0.999138853117758,0.7722400186848101,0.8130998169138115,0.7587666465717765,0.8125556314560801,0.5183252593966965,0.40983954353093444,0.5616436473579605,0.41278051537439364,0.9028061224489923,0.6432568514594436,1.237337662337709,0.6601863359905716
1,151.7589146090535,146.18268089849107,85.88648576817559,0.9982250401221764,0.9990371592677217,0.998667447919614,0.9990113012518634,0.7428997482654841,0.799142577023807,0.7565497604060353,0.8007282405879792,0.5829794544080527,0.43181952877454005,0.5409417302274506,0.42838982650499124,1.1340170411599428,0.615382897527227,0.8520047412904649,0.6319095445015197
1,151.7599914266118,146.18820816186556,85.89127657750343,0.9986831331551279,0.9990120983036327,0.9982136612060851,0.9990370817973712,0.7608838535370812,0.8009307571894766,0.7401192126249208,0.7991032913430133,0.5320792963650169,0.4279586443013074,0.5888751460180299,0.4319621109375098,0.8420102384388183,0.6314251087188939,1.1413316841888677,0.6154567653947899
1,148.82955161179697,144.93362654320987,82.31739711934156,0.9979302005255158,0.9987234161958876,0.9980691034800103,0.9987981302899828,0.7069739370057293,0.7650038830929871,0.7150085650965536,0.7639386883798426,0.6743111385968704,0.5150737690907624,0.6562916580773797,0.513299222411854,1.3016852195423845,0.8030347668566868,1.2149462310176726,0.756035906655063
1,148.83146862139918,144.93168295610425,82.31830675582991,0.9980811510976502,0.9987980130887668,0.997914965993921,0.9987228536172305,0.7177365750961539,0.763722955740172,0.7042573022215144,0.7646826352188988,0.6504552325980979,0.5136762921079039,0.6805340823198166,0.5157342852553713,1.2072699786985674,0.7560522263002218,1.3111703772418315,0.8033276615408617
1,149.58291152263374,142.57820387517145,77.21425068587105,0.9985306775775776,0.9990694413958762,0.9985421652516536,0.99913115052896,0.7490229365335518,0.8011823675620141,0.7553830947743654,0.8021633825491921,0.5739521060949783,0.43674290804051663,0.5638175977461802,0.4298603124267216,1.0698275269704078,0.677718788463898,1.062005256648127,0.6327770624810463
1,149.58317815500686,142.57993312757202,77.21074759945131,0.9985519573228803,0.999130257927571,0.9985189571972769,0.9990672444896835,0.7585635903551207,0.8021134857188311,0.7461141714869952,0.8009967644718867,0.5572373393802069,0.4300157785200843,0.5801089122517848,0.437235074181376,1.054755033326478,0.6333568393485531,1.0782415996701968,0.6792433868932616
1,181.14658607681756,170.06140260631003,116.61345336076818,0.9964367770722512,0.9979605767484883,0.996910130058371,0.9981982676010867,0.44447635505499783,0.5192020899724606,0.4620473947877456,0.5211411662439953,1.8147615611902723,1.3673449053932736,1.7049001924003122,1.3376465869179637,7.672225657940854,4.392005607086501,6.655463650107116,3.880127052732176
1,181.14671210562415,170.06079046639232,116.61154663923182,0.9969167933803116,0.9982002927404113,0.9964321284993867,0.9979600129049478,0.4626070148188436,0.5210685082524452,0.443894546033689,0.5188478558536569,1.7023191094620858,1.3370633743356917,1.8166718202433936,1.3680913144271385,6.6408747337324945,3.8756391503133827,7.682008864152611,4.3930766911661605
1,157.73243484224966,150.00518689986282,86.23269633058985,0.998302094746555,0.9990128669524589,0.9983649441472392,0.9989742421162742,0.7084910587596978,0.7718441810920161,0.7247493193438199,0.7682024090020946,0.683810898096644,0.5083466395703272,0.6518432625575699,0.5195986054433711,1.5093571772143812,0.8776602095270606,1.454002611145521,0.9120018965145447
1,173.0868878600823,168.20505315500685,105.77868741426612,0.9978952984448625,0.9988584697313648,0.9985082896520046,0.998964369082201,0.6588985600418774,0.7254091127700706,0.6712616782623838,0.723140682422005,0.8311799972514687,0.6212717126436825,0.776614787329084,0.6204376928831709,2.1733431251289224,1.1790582877600049,1.5411667697382145,1.0696780134009982
1,157.7312628600823,150.00813185871056,86.23720679012345,0.9983751394059784,0.9989738331155967,0.9982938402139349,0.9990122586364135,0.7281168150849481,0.7678897682110488,0.7055460291428197,0.7715738743426314,0.6446617535903455,0.5201715108813361,0.69003641860788,0.5089161092935212,1.4447974644403727,0.9122810483396391,1.5165584415585076,0.8781197363776011
1,151.67766289437586,143.5436814128944,76.65881944444445,0.9978334027367615,0.9988999226943317,0.9985798301701575,0.9989348123364552,0.6608634641642749,0.7402016133474728,0.7053423484455034,0.7386843452028037,0.8198799216656775,0.5812825695023575,0.6847686044114749,0.5822127892764449,1.9784022194737358,1.0048890221182627,1.2977882567168515,0.9730184729793844
1,151.68218964334704,143.54734739369,76.66086762688614,0.9985898790609247,0.9989320428097253,0.9978206691800628,0.9988980246562088,0.7086225573809902,0.7385421208415737,0.6591664291666283,0.7398194520754101,0.6777202295059561,0.5829110983035279,0.8247397443826467,0.5822488642815332,1.288771215556953,0.9756785751403633,1.9903069813785115,1.0067571920246672
1,152.2829852537723,146.13419067215364,79.84220936213991,0.9971644002870528,0.9984309522423489,0.9975505760544034,0.9983714230149692,0.6414223378441878,0.7023915358072692,0.6420097964719631,0.7042048980137119,0.8769935752078932,0.6706068588891803,0.8628367003367133,0.6696319748230779,1.9976147529719581,1.105772773850083,1.7268836322408014,1.1477254279826876
1,152.28280092592593,146.1343672839506,79.84388717421125,0.9975617475424109,0.998370972788334,0.997149534240666,0.9984281207564368,0.6442446910560724,0.7044140797286809,0.6397275688603192,0.7021907476386966,0.8579244829244979,0.6692574819131071,0.8812942348656985,0.6712553500520911,1.7191180512609332,1.1481136637517464,2.0082165189308787,1.1078367794983983
1,159.4593287037037,157.10509516460905,87.13509602194787,0.9983707906939043,0.9990286381641205,0.9984047998837476,0.9989308747930482,0.765813377053125,0.8094662031720552,0.764255129011231,0.808305011486757,0.5283300694015124,0.4099005274681092,0.5352779495636715,0.417464253535135,0.96904160654163,0.5777094261411495,0.9486755308183955,0.6358537450579357
1,159.45988254458163,157.10377914951988,87.13623028120713,0.9984194735885031,0.9989312467432309,0.9983564441992326,0.9990284871551708,0.7673873274213244,0.8081788872701203,0.7624965311357083,0.809384971797352,0.5286951144094054,0.41765837141966233,0.5353208960351974,0.41001820069899547,0.939905861334444,0.6356046557370821,0.9775355596784402,0.5777738457930931
1,154.26740655006859,151.18848593964336,84.32027777777778,0.9977453875901585,0.9986649937614785,0.9977690937985582,0.998575442966397,0.7342748941048407,0.7872995879384603,0.7385846137305955,0.7851461670381853,0.6098690991548332,0.46682259085532846,0.6076015254586793,0.474168149034435,1.2265443551158122,0.7263015131746738,1.2137926887927015,0.7750216664762664
1,154.27194101508917,151.19214420438956,84.32189471879286,0.9977844462085567,0.9985716608690453,0.9977220066564642,0.9986616148180651,0.7421365881127796,0.7848431077268542,0.7308462276064103,0.786962328339496,0.6002319109462051,0.4749617991463964,0.6176810623239385,0.4677004159791659,1.205416408987848,0.7770607631924984,1.239238473167071,0.7281224420029854
1,158.05334619341565,153.33718878600823,93.05811556927297,0.9972209382750071,0.9982856338452328,0.9974459187953361,0.9983712645297094,0.7099279194977199,0.7640391845435123,0.7108819702719723,0.7650454797525997,0.6633417508417669,0.5129376134322701,0.6594628255342603,0.5085768324599459,1.2491264687693497,0.7709323069708034,1.1491092901807236,0.7324256747529077
1,173.0905109739369,168.20811042524005,105.7792781207133,0.9985173917752138,0.9989632196099597,0.9978845086663807,0.9988568356044152,0.6739590886609874,0.7228116644571195,0.6567832127928456,0.7248291957273025,0.7703892668178516,0.6211566161988761,0.8365354222497513,0.6224716360272412,1.531539888682768,1.0707078689034217,2.1841579055865634,1.180572579045046
1,158.05239111796982,153.33521090534978,93.05357938957476,0.9974719837303552,0.9983720649621114,0.9971989598369883,0.9982875651088225,0.7139892855135253,0.7651200450042169,0.7073201324704079,0.7641436307292875,0.6524170274170342,0.5083732663597988,0.6693130282416165,0.5126472955341694,1.137356558785139,0.7320486050568553,1.2589698000412508,0.7700458925600412
1,161.15308813443073,152.63170867626886,85.3727237654321,0.9969593077446676,0.9983444447350341,0.9974165820532944,0.9983263283392978,0.6520387228391228,0.7159978676184224,0.6592666566896367,0.7127905316267491,0.8681337181337743,0.6588988018803609,0.8396352985639101,0.6637019311293756,2.4902271009415275,1.3562509823996827,2.1170368652512366,1.3710915523504041
1,161.1536994170096,152.63437242798355,85.37082047325103,0.9974289286258309,0.9983236895709613,0.9969410760753905,0.9983413496335192,0.6615165730295159,0.7124627523796432,0.6499338360233254,0.7157469287742072,0.8342463753178432,0.6646072419713733,0.8740508829795102,0.6596907341349365,2.1068293479008644,1.3731907740751201,2.505044492544635,1.3587246970343718
1,147.94633573388202,139.3797599451303,66.1446836419753,0.997347556168469,0.9986616630271783,0.9979959875753516,0.9985406741053174,0.6990911563923267,0.7654590297496994,0.7279992836406602,0.7662991888650399,0.722576101147562,0.5241706828740779,0.6359444788016392,0.5262089206616118,1.7302205730777729,0.8736430000317764,1.3091475984333472,0.9526223522449333
1,147.94463134430728,139.3787577160494,66.14698731138546,0.998004361044337,0.9985401656963033,0.9973359235363549,0.9986603758574223,0.7311901349253589,0.7665950637662264,0.6972116891386783,0.7652111005857068,0.6296579743008489,0.5257562652406127,0.7269437573009313,0.5247049365208736,1.3036083625369639,0.9528997862126439,1.7377009894867659,0.8744332144289667
1,136.78011316872428,130.3194813100137,70.30391289437586,0.9970857244772435,0.9986702463489545,0.9969777453471046,0.9981310190372817,0.6654445798339897,0.7305337661314559,0.6734480270469124,0.7268706761951599,1.0495215763074486,0.7620990842961087,1.0665129182987727,0.819327785226584,6.903441730228392,3.149280088916266,7.156190304405411,4.426342140501775
1,136.79211419753085,130.3269461591221,70.31554783950617,0.9969815290455374,0.9981316775981035,0.9970831702955453,0.9986706479550659,0.6764499727801758,0.7261396232148468,0.6623138916957052,0.7294895972162788,1.0605175908748716,0.820854960442021,1.0569006390436553,0.764058300643925,7.148650621865733,4.425668740406792,6.910901532331047,3.148959708513944
1,152.73373971193416,146.31657321673526,90.96105452674897,0.9985454559364305,0.999253329249229,0.9989756593477574,0.9993182348684895,0.6102408185472883,0.7018079801393746,0.659062053387637,0.693676982624557,1.0181277056278129,0.7120312718758355,0.8556285645572119,0.7247039058064371,3.593113962757233,1.8445356244969895,2.530607950250987,1.684195969734771
1,152.73190757887517,146.31543638545952,90.95648748285322,0.9989794136213151,0.9993167946411793,0.9985393828974957,0.9992520577059546,0.6616409012387301,0.6928654013142089,0.6087817962163856,0.7007352797989531,0.8499570535285553,0.7269912329148278,1.02309145880585,0.7145333311573743,2.521267092695847,1.6877098470161935,3.608036143750774,1.847628626719034
1,151.9689403292181,149.1999537037037,94.98579046639232,0.9966710610633795,0.9986347183030424,0.9976169336039267,0.9981615586321474,0.6577012641339055,0.7262067757984974,0.6799441184280157,0.7271507217278892,0.9785087267231047,0.6920611797729046,0.8820629767058967,0.712962350578595,4.612955232598515,1.8909091846103836,3.298971861472091,2.5462339842007835
1,166.63343621399176,159.0210510973937,106.22890946502058,0.9987113414281032,0.9992663580593418,0.9989436790601456,0.9993046031363504,0.6748667428041729,0.7367873053330194,0.6809696948935572,0.7348786173402491,0.777917783274948,0.5894861974453706,0.7493489314918003,0.5882364561976391,1.7398723630866755,0.9906179218907366,1.4264756407613732,0.9389765521056147
1,151.97082047325102,149.20146776406037,94.98714591906722,0.9976211896424327,0.998158978362108,0.9966624980907576,0.9986327126930489,0.6829874371291694,0.7270828891151043,0.6553615761175592,0.7256920551766254,0.8755677523535312,0.7133737774223492,0.9839105339106293,0.6932198745792247,3.293196419982379,2.5498990329321103,4.624989692847298,1.8937548153689652
1,135.24339849108367,124.51870027434842,82.42991083676269,0.9974577013308235,0.9988610752811965,0.9987259179061154,0.9988400489447656,0.6054268527552898,0.7021175067438709,0.6912828561583171,0.7020326782392794,1.0301716141002721,0.6992392468569492,0.743676561533753,0.7000663951879258,3.6124055177629866,1.6188804551634595,1.8117810760668989,1.6487668790224448
1,135.24439043209875,124.51935185185185,82.43187585733882,0.998732503634348,0.9988365999763512,0.9974481332289383,0.9988579221804388,0.6940758363923019,0.7008009675809037,0.6028006495351108,0.7009649030406202,0.7375678554250432,0.7028836812996501,1.0368893011751066,0.7018984900892352,1.802724524153193,1.653956526183134,3.626637119494588,1.6236440736926157
1,178.47757030178326,173.4182981824417,116.70201560356654,0.9963203317838402,0.9979060279653584,0.9967263853422355,0.9979309722352954,0.4407061138276643,0.5174252174923412,0.46724916837727926,0.5160173168496189,1.764123376623463,1.332912171964378,1.6446686250258362,1.3311857252922494,6.464367312582099,3.679800831614746,5.754688895760687,3.635966264716668
1,178.44271176268862,173.38403120713306,116.66410836762688,0.9967425994426894,0.9979361979231473,0.996320157418174,0.9979126353335304,0.4686375028798144,0.5174696758915981,0.4408406844807001,0.5191455844077636,1.638787535216178,1.3272672925966162,1.7642350374494158,1.3282335873757942,5.727611145468633,3.6276569885444956,6.466258675187724,3.669073671172896
1,181.51142489711935,173.1673602537723,120.76416580932785,0.9954192806916091,0.9975344454914745,0.9964974664607049,0.9976738780982315,0.44287812283647005,0.5263090543190684,0.4770740718152798,0.5244319923927794,1.7682445200303312,1.2985576010464916,1.5692039442040093,1.2936256324935984,6.756107847179879,3.637861920341222,5.169980416409306,3.43213475560474
1,181.5114231824417,173.16999056927298,120.76461248285322,0.9965068544494047,0.997674334010583,0.9954102531976358,0.9975331737236024,0.47748486681402136,0.5245097330581826,0.4422867972998223,0.5261067292397373,1.5666993059850853,1.293418630678681,1.7710068370783585,1.2990377421856523,5.155921459493194,3.431323067990212,6.769175599533304,3.6395909437994263
1,166.63067043895748,159.02214163237312,106.2267695473251,0.9989491221984319,0.9993035125630777,0.9987034109335484,0.9992654060462612,0.683227568817767,0.7345251035756651,0.6724002807292743,0.7362794613131547,0.7444770837628113,0.5891804188308056,0.7838340891912513,0.5905821904571257,1.4193808836666189,0.9406179648371709,1.7508941455370257,0.992081536382922
1,154.2301045953361,152.57550754458163,94.37213906035666,0.9967634454787883,0.9984357293468344,0.9976081032771414,0.9983704774257681,0.6008756514047623,0.6887458491976858,0.6479495299920572,0.6815929940313719,1.2011406582836535,0.8318999245001429,1.003280251494687,0.8580371246159066,7.085898096613626,3.425057183177627,5.238005050505884,3.567933099761766
1,154.22884430727024,152.57257115912208,94.37007973251029,0.9976126754450143,0.9983689703032746,0.9967595536972286,0.9984340930051256,0.6502610509959897,0.6809968254257907,0.5995859330519087,0.6882172520785897,0.9980450766166505,0.859549698043576,1.2049319727892636,0.833221815758044,5.227800109943801,3.5710896627070765,7.094145537004006,3.4285023461636017
1,158.78914951989026,155.1576903292181,93.64437671467763,0.9975374813605767,0.9986219160448826,0.9980316619628133,0.9986837243161724,0.6348733894375421,0.7139408760959278,0.6741989660066873,0.710380768170955,0.8927867106438956,0.6518031919508018,0.7818637050780083,0.6537615493699287,2.1517041159899333,1.2042094377366872,1.7201204219061692,1.150200001546062
2,131.98179355281206,104.04356310013718,78.50793810013717,0.997158446839518,0.9980902222935154,0.996331243323188,0.9983016083867916,0.572950988174419,0.6305862827533476,0.5521069429093752,0.6316432401323059,1.4525544561261103,1.1389969946084295,1.5660533910536456,1.1197707347533024,9.796653610941648,6.586114902326424,12.656131038276946,5.857124942344016
2,132.74400205761316,104.4244804526749,83.57465449245542,0.9956519267482894,0.9972331180862235,0.9947905092519661,0.997449105559314,0.52231711360198,0.5668041285728219,0.4969605723941106,0.5732833901430091,2.1255239469529155,1.693049806697995,2.277980485123791,1.6375776149438954,19.830055658631743,12.62267176641177,23.773871366734813,11.637325089907547
2,139.07502314814815,132.4676183127572,85.44725994513031,0.9980034182217162,0.9983881522409201,0.9968469378687839,0.9987473105594848,0.6661281735985312,0.7020504486079255,0.6228959844144526,0.7022280988444362,0.9708900226758255,0.8219844516727821,1.1666563595136423,0.792866768993694,4.034418161204196,3.2582463596453928,6.376523740810286,2.5322317286541
2,132.99104423868312,121.52838048696844,81.77454475308642,0.9989409391239823,0.9990459616021691,0.9978841120423609,0.9990832481992297,0.6726968665571568,0.6668151001867104,0.5598816860207416,0.6680559306922248,0.8123591355734805,0.8162313472897725,1.2344937469938209,0.8051357064387744,2.2012119494263747,1.9827887868576863,4.3973072562361395,1.9052962402114189
2,158.50774777091905,144.47913580246913,74.4096870713306,0.9991327538536753,0.999360766016954,0.9985076572570529,0.9992439164612997,0.7114095812399152,0.7401046793571517,0.6590788232486832,0.738272202528018,0.6881716828145524,0.5900788582432612,0.8626924001924563,0.6091608180780363,1.4217506699649816,1.0473484441795031,2.443756441970868,1.2388002140450225
2,113.20055041152263,83.95223251028807,79.16536951303155,0.9981289039098515,0.9986069935324915,0.9969597416941072,0.9986349647043101,0.6371116450655633,0.6407350644746151,0.5322622046958189,0.6371532800077717,1.0712645159075234,1.0008417501187101,1.5110174878033769,1.015292366442988,5.455628564557968,4.061503589033407,8.864320930394097,3.97995174538592
2,113.81969050068587,79.51182184499314,79.82288580246913,0.9977890160651138,0.9983862879736254,0.9967468890905598,0.9985521906829147,0.5805363360225603,0.600868106428843,0.5022013007088392,0.601842096558154,1.3562658901946165,1.2032869483207742,1.7466647770221546,1.1738007852325376,7.4765160104458595,5.455391108885137,10.99511526833186,4.894533863692814
2,146.1607184499314,132.1144341563786,76.19681069958848,0.9981982875949098,0.9988849607723295,0.9975906010291516,0.9987556101850354,0.627663025715155,0.6783269703768935,0.6041947265888992,0.6764797840014212,1.0046012849584853,0.8029402847005023,1.115720126434498,0.8200853603334679,3.1340041572185817,1.9388958128085056,4.1882343846631835,2.163817457038515
2,151.75621399176956,148.95291323731138,113.3489994855967,0.9987793299108619,0.9988759139031624,0.9974228935807752,0.9989274429266572,0.6624042812982881,0.6402288966214678,0.5308290318958504,0.6427435074574133,0.9933518862091528,1.0270382163142935,1.5619374012233043,1.0077544082367558,5.019399780114635,4.622761094996544,10.599573971004238,4.410848784744608
2,116.15713734567902,98.38654063786008,76.23002743484226,0.9981650240347715,0.9987398312334733,0.9974391251535805,0.9988470756273632,0.6137664230089278,0.6434855501830146,0.5493665971473302,0.6464386848888684,1.1598811241669682,0.9945131635116535,1.4267822785681425,0.9659649505557346,5.487526626813127,3.768983397767204,7.660277090635655,3.448229361446552
2,141.94061728395062,129.5137885802469,99.89945558984911,0.9977513789743467,0.9980703521818318,0.9955450650805423,0.9981733358262573,0.6261814863881328,0.6326976900806236,0.5369624671076187,0.639974556419779,1.2098562152134955,1.1457378669879708,1.732406548478196,1.1137822839085472,6.653185769258084,5.710064325169584,13.184284168214932,5.405321578607748
2,130.10591563786008,112.36974279835391,78.16816100823046,0.9966401092295026,0.9977311013577363,0.9957495991772887,0.9980685444590973,0.6004859186993182,0.6504783873809055,0.5753799178972602,0.6516987027455803,1.3067013674158119,1.0686430043263662,1.4563595135025644,1.0201616332013392,8.118211021784038,5.484567198715403,10.279086786231485,4.668873540787388
2,131.67121999314128,124.6741426611797,93.86480538408779,0.997955072912896,0.998440305929156,0.9965996863332336,0.9985093163959189,0.6146094320495692,0.6373219376043417,0.5485855995524364,0.6447652169054988,1.2537140108570555,1.1097521904828156,1.627722806294517,1.0898121608841524,8.186695183125707,6.24387476476044,13.612112622830656,5.967604645429492
2,129.84892832647463,121.89216820987654,86.72870713305899,0.9967274872035715,0.9974973844717457,0.9948826623472514,0.9977754126604332,0.5684410808152327,0.6091915389299434,0.5340447675466534,0.6212557215513584,1.576038445681519,1.3283830409682482,1.8684609702470205,1.272807777771048,11.417577990794106,8.724162780729525,17.824796433729396,7.75494678507261
2,125.33500600137174,109.40906378600823,84.68555384087792,0.9955649225757023,0.9965679315716628,0.9930569484403212,0.996797934909042,0.5539393846940858,0.58077322440933,0.49576834427584926,0.5833974000486237,1.9319418676564568,1.6979328163154397,2.451100288600688,1.6675671102459997,18.719329347904004,14.473390818567259,29.255276403497636,13.503432708519249
2,121.95479423868312,102.55659893689986,89.30581704389574,0.9971244951155077,0.9984469737840775,0.9972462460369167,0.9984799689975826,0.5592919721255815,0.6168798437056634,0.5411459613700031,0.6194386157141478,1.5617656153372976,1.2037481930286968,1.6518819143821781,1.1985551101532725,12.550862365151549,6.78138718701669,12.029388270462595,6.6373087702630365
2,150.4224965706447,127.77507544581619,69.1955701303155,0.9986239947852551,0.9990766074128509,0.9979742169987744,0.999002911291944,0.6602201849424788,0.7117069254815606,0.637791668350032,0.7121362080654291,0.8637231155088779,0.6908655510328123,0.9575946540233273,0.6947006676452652,2.399224386724496,1.609359230606016,3.5292242149387865,1.7378025683685576
2,149.63453189300412,131.4111565500686,87.61273148148148,0.9978628317738044,0.9986913328310052,0.9974012170859251,0.9987484579066976,0.68213169749967,0.7322862538976369,0.6673450980985515,0.7331274880361057,0.9888571085000962,0.7644920596336858,1.0377508073938477,0.7545525368029293,5.6843185253906885,3.4812611821778616,6.914243626744787,3.3292995178832827
2,146.18818587105625,130.9181421467764,83.29862054183813,0.9977906701901373,0.9986315247085714,0.9979596572821378,0.9990840496946907,0.7265651309266397,0.7601288118211914,0.6905839348341821,0.7577097289769715,0.933352229780951,0.7445657728940909,1.0078093863809436,0.7057310299156216,6.8688088366668865,4.254620821633969,6.343580361438224,2.847710224944813
2,145.74959362139919,125.78818758573388,83.70631001371743,0.9970208697543251,0.9981022417776461,0.9958913455280298,0.9980741638008493,0.6357703799569897,0.6895601030561741,0.6163051952426529,0.6854058552023065,1.229069607641221,0.9467601639179184,1.3353638425068988,0.9757928126564673,8.798185941044563,5.6042855388187025,12.132709750569655,5.687203938016181
2,141.402170781893,127.07344907407408,80.05559927983539,0.9976237603269414,0.9985173426499449,0.9971283692546161,0.9986624198051665,0.7079042393606257,0.7588523292740578,0.7012168618710474,0.7560479789327246,0.9476637119495402,0.7117521200507275,0.9679275750706168,0.7156078509518,5.9166786916793015,3.691980440475719,7.15116470830897,3.3307210448695113
2,152.90269290123456,138.33413237311385,79.49087962962963,0.9989450399812739,0.9992419800379941,0.9981548252315872,0.9990851489692862,0.7170249869328038,0.7472826609542157,0.6670084647763761,0.7437224430747704,0.6970993953137167,0.5900857296727989,0.862789459218122,0.6143633491691091,1.7668547722119832,1.2690602718852824,3.0880488559062327,1.5316236071397489
2,134.63662379972564,113.52482681755829,81.077795781893,0.9982663266110542,0.9987191635412578,0.99690107083123,0.9985102159800591,0.6508228641667487,0.6492387852162889,0.5479651107517641,0.6515030618200436,0.9800874390161274,0.9351860997851702,1.4146524771526046,0.9500026197324833,4.028902116402564,2.97686303780747,7.203427987357461,3.462489295601067
2,139.89883316186558,125.31477109053498,81.84518518518519,0.9980806506621721,0.9987992999173625,0.9974803679099404,0.998807094704717,0.7247013471423515,0.7489186770630746,0.6783911738629985,0.7513205477322198,0.9471285989144433,0.7806905958474077,1.0965634233493546,0.7609438252045505,6.5939162028455796,4.125369231971661,8.657762145263588,4.098587835336357
2,145.32911436899863,115.57322102194787,65.85723251028807,0.9982594816977778,0.9988302967186052,0.9974598618780737,0.9988063499543048,0.691699396074244,0.7337803799654325,0.6641296698953532,0.7409365326398366,0.831946162303392,0.6799090566300172,0.9351233422663313,0.6619462808816915,3.314889541675536,2.2269684713044575,4.834408712980818,2.272559547378883
2,147.83206275720164,131.05870198902608,68.65784122085049,0.9983339896836695,0.9987352697806484,0.997645412148648,0.9989586556893157,0.7159605479442966,0.7551040761298387,0.6882380129206449,0.760667376929221,0.6971346114203534,0.5780177815417923,0.7972471311757474,0.5523083279149203,1.666194255480037,1.26425714263627,2.352557032914299,1.040954578991802
